order_id,order_date,customer_type,gender,product_category,product_name,unit_price,quantity,tax_rate,total_price,payment_method,city,price_check,year,month,day,day_of_week,year_month,is_weekend,subtotal,tax_amount
8136,2025-04-29,会员,女,食品,豆奶,4.82,5,0.05,25.31,信用卡,北京,0.0049999999999954525,2025,4,29,1,2025-04,0,24.1,1.2099999999999973
8137,2024-09-20,会员,女,生鲜,香蕉,6.86,4,0.05,28.81,信用卡,北京,0.0020000000000024443,2024,9,20,4,2024-09,0,27.44,1.3699999999999974
8138,2024-08-02,会员,女,饮料,果汁,10.06,4,0.05,42.25,现金,广州,0.0020000000000024443,2024,8,2,4,2024-08,0,40.24,2.009999999999998
8139,2025-12-18,会员,女,日用品,牙刷,9.19,1,0.05,9.65,现金,上海,0.0005000000000006111,2025,12,18,3,2025-12,0,9.19,0.46000000000000085
8140,2024-09-12,普通,男,饮料,咖啡,13.01,9,0.05,122.94,支付宝,深圳,0.004500000000007276,2024,9,12,3,2024-09,0,117.09,5.849999999999994
8141,2024-03-16,普通,男,饮料,奶茶,11.46,5,0.05,60.17,微信,上海,0.0049999999999954525,2024,3,16,5,2024-03,1,57.3,2.8699999999999974
8142,2024-02-27,普通,女,食品,薯片,5.88,15,0.05,92.61,现金,上海,1.4210854715202004e-14,2024,2,27,1,2024-02,0,88.2,4.409999999999997
8143,2024-05-28,普通,女,食品,果冻,6.52,7,0.05,47.92,微信,上海,0.0020000000000024443,2024,5,28,1,2024-05,0,45.64,2.280000000000001
8144,2024-07-12,普通,男,饮料,果汁,8.56,4,0.05,35.95,信用卡,北京,0.0020000000000024443,2024,7,12,4,2024-07,0,34.24,1.7100000000000009
8145,2024-11-28,普通,男,饮料,绿茶,5.3,9,0.05,50.09,支付宝,深圳,0.005000000000002558,2024,11,28,3,2024-11,0,47.7,2.3900000000000077
8146,2024-08-15,会员,男,食品,方便面,5.41,16,0.05,90.89,微信,广州,0.001999999999995339,2024,8,15,3,2024-08,0,86.56,4.329999999999998
8147,2024-07-08,普通,女,食品,糖果,9.67,15,0.05,152.3,支付宝,广州,0.0024999999999977263,2024,7,8,0,2024-07,0,145.05,7.25
8148,2024-10-29,会员,女,日用品,毛巾,17.81,1,0.05,18.7,信用卡,深圳,0.0004999999999988347,2024,10,29,1,2024-10,0,17.81,0.8900000000000006
8149,2024-11-28,普通,女,生鲜,鸡蛋,15.25,8,0.05,128.1,信用卡,深圳,0.0,2024,11,28,3,2024-11,0,122.0,6.099999999999994
8150,2024-04-04,普通,男,食品,饼干,6.56,2,0.05,13.78,微信,广州,0.0039999999999995595,2024,4,4,3,2024-04,0,13.12,0.6600000000000001
8151,2025-12-22,会员,女,日用品,毛巾,15.17,3,0.05,47.79,信用卡,上海,0.0045000000000001705,2025,12,22,0,2025-12,0,45.51,2.280000000000001
8152,2024-06-25,普通,男,饮料,矿泉水,2.53,7,0.05,18.6,信用卡,广州,0.004500000000003723,2024,6,25,1,2024-06,0,17.71,0.8900000000000041
8153,2025-12-27,普通,女,日用品,香皂,14.26,3,0.05,44.92,信用卡,北京,0.0009999999999976694,2025,12,27,5,2025-12,1,42.78,2.1400000000000006
8154,2024-10-05,普通,男,日用品,牙膏,17.54,4,0.05,73.67,微信,上海,0.001999999999995339,2024,10,5,5,2024-10,1,70.16,3.510000000000005
8155,2024-04-12,普通,女,食品,薯片,5.34,12,0.05,67.28,微信,北京,0.0040000000000048885,2024,4,12,4,2024-04,0,64.08,3.200000000000003
8156,2024-09-01,会员,男,饮料,橙汁,7.97,6,0.05,50.21,信用卡,北京,0.0010000000000047748,2024,9,1,6,2024-09,1,47.82,2.3900000000000006
8157,2025-11-18,会员,男,食品,蜜饯,18.31,8,0.05,153.8,现金,广州,0.003999999999990678,2025,11,18,1,2025-11,0,146.48,7.320000000000022
8158,2025-08-03,会员,女,饮料,红茶,5.25,8,0.05,44.1,现金,深圳,0.0,2025,8,3,6,2025-08,1,42.0,2.1000000000000014
8159,2024-03-26,会员,女,生鲜,鱼肉,37.23,7,0.05,273.64,支付宝,深圳,0.0004999999999881766,2024,3,26,1,2024-03,0,260.61,13.03000000000003
8160,2025-10-04,普通,男,日用品,洗发水,45.51,5,0.05,238.93,支付宝,北京,0.002500000000026148,2025,10,4,5,2025-10,1,227.55,11.380000000000024
8161,2025-08-10,普通,女,生鲜,香蕉,5.45,7,0.05,40.06,支付宝,深圳,0.0025000000000048317,2025,8,10,6,2025-08,1,38.15,1.9100000000000037
8162,2025-03-29,会员,男,生鲜,苹果,10.1,4,0.05,42.42,微信,上海,0.0,2025,3,29,5,2025-03,1,40.4,2.020000000000003
8163,2025-05-11,普通,男,饮料,红茶,4.84,14,0.05,71.15,支付宝,深圳,0.0020000000000095497,2025,5,11,6,2025-05,1,67.76,3.390000000000015
8164,2025-09-25,会员,男,食品,豆奶,5.67,8,0.05,47.63,现金,深圳,0.0020000000000024443,2025,9,25,3,2025-09,0,45.36,2.270000000000003
8165,2025-09-15,普通,男,生鲜,苹果,11.59,7,0.05,85.19,支付宝,北京,0.003500000000002501,2025,9,15,0,2025-09,0,81.13,4.060000000000002
8166,2025-07-17,会员,男,饮料,红茶,5.85,5,0.05,30.71,信用卡,深圳,0.002500000000001279,2025,7,17,3,2025-07,0,29.25,1.4600000000000009
8167,2025-11-07,会员,男,生鲜,苹果,10.29,8,0.05,86.44,信用卡,北京,0.0040000000000048885,2025,11,7,4,2025-11,0,82.32,4.1200000000000045
8168,2024-06-28,普通,男,日用品,沐浴露,37.22,1,0.05,39.08,现金,广州,0.0010000000000047748,2024,6,28,4,2024-06,0,37.22,1.8599999999999994
8169,2024-06-01,普通,男,生鲜,猪肉,26.59,4,0.05,111.68,现金,北京,0.0020000000000095497,2024,6,1,5,2024-06,1,106.36,5.320000000000007
8170,2025-07-21,会员,男,饮料,咖啡,16.67,6,0.05,105.02,支付宝,北京,0.0010000000000189857,2025,7,21,0,2025-07,0,100.02,4.999999999999986
8171,2024-11-05,会员,男,生鲜,香蕉,5.66,2,0.05,11.89,支付宝,广州,0.0039999999999995595,2024,11,5,1,2024-11,0,11.32,0.5700000000000003
8172,2024-09-26,会员,男,日用品,毛巾,17.0,4,0.05,71.4,微信,北京,0.0,2024,9,26,3,2024-09,0,68.0,3.4000000000000057
8173,2025-07-09,会员,女,日用品,香皂,12.52,5,0.05,65.73,信用卡,广州,1.4210854715202004e-14,2025,7,9,2,2025-07,0,62.6,3.1300000000000097
8174,2025-07-16,普通,男,日用品,洗发水,48.17,2,0.05,101.16,微信,上海,0.002999999999985903,2025,7,16,2,2025-07,0,96.34,4.819999999999993
8175,2025-04-17,普通,女,食品,蜜饯,16.94,3,0.05,53.36,信用卡,北京,0.0010000000000118803,2025,4,17,3,2025-04,0,50.82,2.539999999999992
8176,2025-08-25,会员,女,生鲜,香蕉,6.18,4,0.05,25.96,微信,深圳,0.004000000000001336,2025,8,25,0,2025-08,0,24.72,1.240000000000002
8177,2024-03-26,会员,男,日用品,毛巾,10.46,4,0.05,43.93,信用卡,广州,0.0020000000000024443,2024,3,26,1,2024-03,0,41.84,2.0899999999999963
8178,2025-04-19,会员,男,生鲜,橙子,12.97,3,0.05,40.86,现金,上海,0.004499999999993065,2025,4,19,5,2025-04,1,38.91,1.9499999999999957
8179,2024-11-14,会员,女,日用品,毛巾,12.61,4,0.05,52.96,微信,广州,0.0020000000000024443,2024,11,14,3,2024-11,0,50.44,2.520000000000003
8180,2025-02-08,会员,男,日用品,洗洁精,18.42,4,0.05,77.36,支付宝,广州,0.0040000000000048885,2025,2,8,5,2025-02,1,73.68,3.6799999999999926
8181,2025-07-30,普通,女,饮料,红茶,5.34,15,0.05,84.11,现金,深圳,0.0049999999999954525,2025,7,30,2,2025-07,0,80.1,4.010000000000005
8182,2024-02-29,会员,男,日用品,香皂,13.45,4,0.05,56.49,支付宝,上海,0.0,2024,2,29,3,2024-02,0,53.8,2.690000000000005
8183,2025-05-21,会员,男,食品,豆奶,4.14,2,0.05,8.69,微信,上海,0.0039999999999995595,2025,5,21,2,2025-05,0,8.28,0.41000000000000014
8184,2024-10-02,会员,男,食品,饼干,7.09,14,0.05,104.22,支付宝,深圳,0.0030000000000001137,2024,10,2,2,2024-10,0,99.26,4.960000000000008
8185,2025-06-30,普通,男,生鲜,鱼肉,32.14,1,0.05,33.75,现金,上海,0.0030000000000001137,2025,6,30,0,2025-06,0,32.14,1.6099999999999994
8186,2025-12-26,普通,女,食品,可乐,4.86,17,0.05,86.75,微信,北京,0.0010000000000047748,2025,12,26,4,2025-12,0,82.62,4.1299999999999955
8187,2025-06-12,普通,男,饮料,雪碧,4.26,14,0.05,62.62,信用卡,北京,0.0020000000000024443,2025,6,12,3,2025-06,0,59.64,2.979999999999997
8188,2024-03-19,普通,男,食品,火腿肠,4.05,11,0.05,46.78,支付宝,上海,0.0025000000000048317,2024,3,19,1,2024-03,0,44.55,2.230000000000004
8189,2025-11-08,普通,女,饮料,咖啡,17.88,5,0.05,93.87,现金,深圳,1.4210854715202004e-14,2025,11,8,5,2025-11,1,89.4,4.470000000000013
8190,2025-04-29,普通,男,生鲜,香蕉,5.11,8,0.05,42.92,微信,广州,0.0040000000000048885,2025,4,29,1,2025-04,0,40.88,2.039999999999999
8191,2024-06-11,会员,女,生鲜,草莓,40.5,7,0.05,297.68,信用卡,广州,0.0049999999999954525,2024,6,11,1,2024-06,0,283.5,14.180000000000007
8192,2025-01-19,会员,女,生鲜,橙子,10.61,2,0.05,22.28,信用卡,广州,0.0009999999999976694,2025,1,19,6,2025-01,1,21.22,1.0600000000000023
8193,2024-07-28,会员,女,饮料,奶茶,14.11,7,0.05,103.71,微信,北京,0.0014999999999929514,2024,7,28,6,2024-07,1,98.77,4.939999999999998
8194,2024-10-11,普通,女,日用品,牙膏,15.96,4,0.05,67.03,信用卡,深圳,0.0020000000000095497,2024,10,11,4,2024-10,0,63.84,3.1899999999999977
8195,2024-05-30,普通,男,食品,糖果,10.58,11,0.05,122.2,微信,深圳,0.0010000000000047748,2024,5,30,3,2024-05,0,116.38,5.820000000000007
8196,2025-04-30,会员,男,日用品,洗衣液,31.48,3,0.05,99.16,微信,上海,0.0020000000000095497,2025,4,30,2,2025-04,0,94.44,4.719999999999999
8197,2024-10-31,会员,女,生鲜,草莓,37.71,8,0.05,316.76,支付宝,广州,0.004000000000019099,2024,10,31,3,2024-10,0,301.68,15.079999999999984
8198,2024-10-14,会员,女,饮料,咖啡,15.11,8,0.05,126.92,现金,上海,0.0040000000000048885,2024,10,14,0,2024-10,0,120.88,6.040000000000006
8199,2025-10-18,会员,女,日用品,毛巾,14.79,4,0.05,62.12,信用卡,上海,0.001999999999995339,2025,10,18,5,2025-10,1,59.16,2.960000000000001
8200,2024-06-19,普通,女,食品,面包,9.54,4,0.05,40.07,支付宝,上海,0.0020000000000024443,2024,6,19,2,2024-06,0,38.16,1.9100000000000037
8201,2024-05-23,普通,男,饮料,绿茶,5.83,8,0.05,48.97,支付宝,深圳,0.0020000000000024443,2024,5,23,3,2024-05,0,46.64,2.3299999999999983
8202,2024-07-08,会员,女,饮料,雪碧,3.94,11,0.05,45.51,微信,北京,0.0030000000000001137,2024,7,8,0,2024-07,0,43.34,2.1700000000000017
8203,2024-05-08,会员,女,饮料,雪碧,4.77,21,0.05,105.18,信用卡,上海,0.0015000000000213731,2024,5,8,2,2024-05,0,100.17,5.010000000000019
8204,2024-12-12,会员,男,饮料,绿茶,5.69,4,0.05,23.9,支付宝,上海,0.001999999999995339,2024,12,12,3,2024-12,0,22.76,1.139999999999997
8205,2025-06-27,会员,女,食品,酸奶,5.76,2,0.05,12.1,现金,广州,0.0039999999999995595,2025,6,27,4,2025-06,0,11.52,0.5800000000000001
8206,2025-03-28,会员,女,饮料,雪碧,4.1,25,0.05,107.62,信用卡,北京,0.004999999999981242,2025,3,28,4,2025-03,0,102.5,5.120000000000019
8207,2024-04-28,普通,男,生鲜,猪肉,32.47,5,0.05,170.47,现金,深圳,0.0024999999999977263,2024,4,28,6,2024-04,1,162.35,8.120000000000005
8208,2025-10-23,会员,男,日用品,洗衣液,35.79,1,0.05,37.58,支付宝,北京,0.000499999999995282,2025,10,23,3,2025-10,0,35.79,1.7899999999999991
8209,2024-04-28,会员,男,生鲜,牛肉,68.6,1,0.05,72.03,现金,北京,0.0,2024,4,28,6,2024-04,1,68.6,3.430000000000007
8210,2024-11-25,会员,女,食品,果冻,7.37,2,0.05,15.48,支付宝,上海,0.0030000000000001137,2024,11,25,0,2024-11,0,14.74,0.7400000000000002
8211,2025-11-10,普通,女,日用品,毛巾,17.55,4,0.05,73.71,现金,深圳,1.4210854715202004e-14,2025,11,10,0,2025-11,0,70.2,3.509999999999991
8212,2024-09-06,普通,男,食品,酸奶,6.0,13,0.05,81.9,支付宝,广州,0.0,2024,9,6,4,2024-09,0,78.0,3.9000000000000057
8213,2025-11-21,普通,女,饮料,奶茶,10.54,14,0.05,154.94,支付宝,深圳,0.001999999999981128,2025,11,21,4,2025-11,0,147.56,7.3799999999999955
8214,2025-03-30,普通,女,日用品,香皂,8.41,5,0.05,44.15,支付宝,上海,0.0024999999999977263,2025,3,30,6,2025-03,1,42.05,2.1000000000000014
8215,2025-11-14,普通,男,饮料,绿茶,5.75,12,0.05,72.45,信用卡,广州,0.0,2025,11,14,4,2025-11,0,69.0,3.450000000000003
8216,2025-03-02,普通,男,食品,方便面,5.11,16,0.05,85.85,微信,广州,0.001999999999981128,2025,3,2,6,2025-03,1,81.76,4.089999999999989
8217,2024-06-03,普通,女,生鲜,西瓜,18.38,2,0.05,38.6,支付宝,上海,0.0020000000000024443,2024,6,3,0,2024-06,0,36.76,1.8400000000000034
8218,2024-06-18,普通,男,食品,蛋糕,31.06,10,0.05,326.13,信用卡,广州,0.0,2024,6,18,1,2024-06,0,310.6,15.53000000000003
8219,2025-07-22,会员,男,生鲜,西瓜,20.42,7,0.05,150.09,信用卡,上海,0.002999999999985903,2025,7,22,1,2025-07,0,142.94,7.150000000000006
8220,2025-06-04,会员,男,日用品,毛巾,17.96,3,0.05,56.57,支付宝,广州,0.0040000000000048885,2025,6,4,2,2025-06,0,53.88,2.6899999999999977
8221,2025-01-03,普通,女,食品,巧克力,17.5,12,0.05,220.5,现金,北京,0.0,2025,1,3,4,2025-01,0,210.0,10.5
8222,2025-02-27,会员,女,饮料,可乐,3.16,16,0.05,53.09,支付宝,上海,0.001999999999995339,2025,2,27,3,2025-02,0,50.56,2.530000000000001
8223,2024-12-22,会员,男,日用品,洗发水,44.41,1,0.05,46.63,支付宝,深圳,0.000499999999995282,2024,12,22,6,2024-12,1,44.41,2.220000000000006
8224,2025-03-05,会员,女,饮料,可乐,4.65,6,0.05,29.3,信用卡,上海,0.004999999999999005,2025,3,5,2,2025-03,0,27.9,1.3999999999999986
8225,2025-09-05,普通,女,日用品,洗衣液,30.01,1,0.05,31.51,信用卡,广州,0.0005000000000023874,2025,9,5,4,2025-09,0,30.01,1.5
8226,2025-10-28,普通,男,生鲜,西瓜,21.82,8,0.05,183.29,现金,上海,0.001999999999981128,2025,10,28,1,2025-10,0,174.56,8.72999999999999
8227,2025-07-21,会员,男,食品,坚果,24.41,3,0.05,76.89,微信,广州,0.0015000000000071623,2025,7,21,0,2025-07,0,73.23,3.6599999999999966
8228,2024-06-01,普通,男,生鲜,草莓,44.31,4,0.05,186.1,微信,北京,0.0020000000000095497,2024,6,1,5,2024-06,1,177.24,8.859999999999985
8229,2025-09-25,普通,女,食品,巧克力,16.85,13,0.05,230.0,支付宝,广州,0.002500000000026148,2025,9,25,3,2025-09,0,219.05,10.949999999999989
8230,2025-07-23,会员,男,日用品,沐浴露,39.39,1,0.05,41.36,支付宝,北京,0.000499999999995282,2025,7,23,2,2025-07,0,39.39,1.9699999999999989
8231,2024-02-28,会员,女,日用品,洗衣液,30.63,4,0.05,128.65,支付宝,深圳,0.003999999999990678,2024,2,28,2,2024-02,0,122.52,6.13000000000001
8232,2025-12-06,会员,女,日用品,洗发水,50.28,4,0.05,211.18,支付宝,北京,0.003999999999990678,2025,12,6,5,2025-12,1,201.12,10.060000000000002
8233,2024-03-05,会员,男,生鲜,鸡蛋,15.25,7,0.05,112.09,支付宝,北京,0.0024999999999977263,2024,3,5,1,2024-03,0,106.75,5.340000000000003
8234,2025-04-23,普通,女,食品,可乐,3.38,24,0.05,85.18,支付宝,深圳,0.0040000000000048885,2025,4,23,2,2025-04,0,81.12,4.060000000000002
8235,2025-06-18,会员,女,日用品,洗发水,44.61,1,0.05,46.84,微信,广州,0.000499999999995282,2025,6,18,2,2025-06,0,44.61,2.230000000000004
8236,2025-11-09,会员,男,饮料,橙汁,8.33,12,0.05,104.96,现金,深圳,0.001999999999981128,2025,11,9,6,2025-11,1,99.96,4.999999999999986
8237,2024-12-19,普通,女,生鲜,橙子,13.76,1,0.05,14.45,微信,深圳,0.0019999999999988916,2024,12,19,3,2024-12,0,13.76,0.6899999999999995
8238,2024-09-28,普通,女,饮料,橙汁,7.38,3,0.05,23.25,支付宝,深圳,0.0030000000000001137,2024,9,28,5,2024-09,1,22.14,1.1099999999999994
8239,2025-06-05,会员,女,饮料,咖啡,17.6,12,0.05,221.76,现金,广州,2.842170943040401e-14,2025,6,5,3,2025-06,0,211.2,10.559999999999974
8240,2024-06-10,会员,女,日用品,洗发水,39.41,1,0.05,41.38,支付宝,广州,0.000499999999995282,2024,6,10,0,2024-06,0,39.41,1.970000000000006
8241,2024-03-16,会员,女,日用品,沐浴露,37.59,2,0.05,78.94,现金,深圳,0.000999999999990564,2024,3,16,5,2024-03,1,75.18,3.759999999999991
8242,2024-03-28,普通,男,生鲜,草莓,31.12,8,0.05,261.41,微信,深圳,0.0020000000000095497,2024,3,28,3,2024-03,0,248.96,12.450000000000017
8243,2024-11-19,会员,女,饮料,红茶,5.11,14,0.05,75.12,支付宝,上海,0.0030000000000001137,2024,11,19,1,2024-11,0,71.54,3.5799999999999983
8244,2025-04-15,会员,女,食品,坚果,28.64,9,0.05,270.65,信用卡,上海,0.0019999999999527063,2025,4,15,1,2025-04,0,257.76,12.889999999999986
8245,2025-09-20,会员,男,日用品,牙膏,18.15,4,0.05,76.23,支付宝,深圳,0.0,2025,9,20,5,2025-09,1,72.6,3.6300000000000097
8246,2025-12-21,普通,男,饮料,红茶,5.8,6,0.05,36.54,微信,上海,0.0,2025,12,21,6,2025-12,1,34.8,1.740000000000002
8247,2024-06-07,会员,男,饮料,绿茶,4.76,6,0.05,29.99,微信,北京,0.0019999999999988916,2024,6,7,4,2024-06,0,28.56,1.4299999999999997
8248,2024-04-04,会员,男,饮料,雪碧,4.03,18,0.05,76.17,现金,深圳,0.002999999999985903,2024,4,4,3,2024-04,0,72.54,3.6299999999999955
8249,2025-08-18,普通,男,食品,方便面,5.43,18,0.05,102.63,现金,广州,0.0030000000000001137,2025,8,18,0,2025-08,0,97.74,4.890000000000001
8250,2025-09-15,会员,女,饮料,果汁,11.06,12,0.05,139.36,现金,深圳,0.004000000000019099,2025,9,15,0,2025-09,0,132.72,6.640000000000015
8251,2025-04-30,会员,男,生鲜,葡萄,24.73,2,0.05,51.93,信用卡,上海,0.0030000000000001137,2025,4,30,2,2025-04,0,49.46,2.469999999999999
8252,2024-02-24,会员,男,日用品,毛巾,12.6,4,0.05,52.92,支付宝,北京,0.0,2024,2,24,5,2024-02,1,50.4,2.520000000000003
8253,2025-06-22,普通,女,饮料,橙汁,9.88,7,0.05,72.62,信用卡,深圳,0.001999999999995339,2025,6,22,6,2025-06,1,69.16,3.4599999999999937
8254,2024-10-03,会员,女,饮料,矿泉水,2.95,9,0.05,27.88,现金,上海,0.0024999999999977263,2024,10,3,3,2024-10,0,26.55,1.3299999999999983
8255,2024-12-29,普通,女,生鲜,鸡蛋,16.03,5,0.05,84.16,支付宝,广州,0.0024999999999835154,2024,12,29,6,2024-12,1,80.15,4.009999999999991
8256,2025-07-29,普通,女,生鲜,牛肉,68.14,7,0.05,500.83,微信,广州,0.0009999999999195097,2025,7,29,1,2025-07,0,476.98,23.849999999999966
8257,2024-06-10,普通,女,食品,蛋糕,30.81,13,0.05,420.56,现金,深圳,0.003500000000030923,2024,6,10,0,2024-06,0,400.53,20.03000000000003
8258,2024-10-04,普通,男,日用品,洗衣液,33.71,5,0.05,176.98,微信,上海,0.0024999999999693046,2024,10,4,4,2024-10,0,168.55,8.429999999999978
8259,2025-07-30,会员,女,饮料,矿泉水,2.53,21,0.05,55.79,支付宝,广州,0.003500000000002501,2025,7,30,2,2025-07,0,53.13,2.6600000000000037
8260,2024-10-22,会员,男,日用品,纸巾,23.75,8,0.05,199.5,现金,上海,0.0,2024,10,22,1,2024-10,0,190.0,9.5
8261,2024-08-05,会员,女,食品,豆奶,4.82,15,0.05,75.92,支付宝,广州,0.004999999999981242,2024,8,5,0,2024-08,0,72.3,3.6199999999999903
8262,2025-07-15,会员,女,食品,麦片,27.16,11,0.05,313.7,支付宝,广州,0.0020000000000095497,2025,7,15,1,2025-07,0,298.76,14.939999999999998
8263,2024-12-19,会员,女,生鲜,西瓜,22.79,2,0.05,47.86,信用卡,广州,0.0009999999999976694,2024,12,19,3,2024-12,0,45.58,2.280000000000001
8264,2024-08-14,会员,男,日用品,洗发水,51.28,1,0.05,53.84,支付宝,上海,0.003999999999997783,2024,8,14,2,2024-08,0,51.28,2.5600000000000023
8265,2025-06-22,会员,男,食品,巧克力,15.43,11,0.05,178.22,支付宝,广州,0.003500000000002501,2025,6,22,6,2025-06,1,169.73,8.490000000000009
8266,2024-03-06,普通,男,日用品,沐浴露,40.33,3,0.05,127.04,信用卡,深圳,0.0005000000000023874,2024,3,6,2,2024-03,0,120.99,6.050000000000011
8267,2025-01-31,会员,男,生鲜,葡萄,29.77,8,0.05,250.07,信用卡,北京,0.001999999999981128,2025,1,31,4,2025-01,0,238.16,11.909999999999997
8268,2024-03-25,会员,女,生鲜,鸡蛋,14.04,3,0.05,44.23,微信,广州,0.003999999999997783,2024,3,25,0,2024-03,0,42.12,2.1099999999999994
8269,2025-12-27,普通,女,饮料,绿茶,5.8,5,0.05,30.45,支付宝,北京,3.552713678800501e-15,2025,12,27,5,2025-12,1,29.0,1.4499999999999993
8270,2024-06-20,会员,女,日用品,沐浴露,37.29,3,0.05,117.46,信用卡,北京,0.003500000000016712,2024,6,20,3,2024-06,0,111.87,5.589999999999989
8271,2025-02-03,会员,男,日用品,洗发水,40.8,1,0.05,42.84,信用卡,广州,7.105427357601002e-15,2025,2,3,0,2025-02,0,40.8,2.0400000000000063
8272,2025-04-15,普通,女,日用品,纸巾,29.02,20,0.05,609.42,微信,深圳,0.0,2025,4,15,1,2025-04,0,580.4,29.019999999999982
8273,2024-11-24,会员,女,食品,薯片,6.33,9,0.05,59.82,信用卡,深圳,0.0015000000000000568,2024,11,24,6,2024-11,1,56.97,2.8500000000000014
8274,2025-10-08,普通,女,饮料,矿泉水,2.25,30,0.05,70.88,现金,北京,0.0049999999999954525,2025,10,8,2,2025-10,0,67.5,3.3799999999999955
8275,2025-09-18,会员,女,饮料,果汁,8.25,15,0.05,129.94,信用卡,上海,0.0024999999999977263,2025,9,18,3,2025-09,0,123.75,6.189999999999998
8276,2024-08-05,会员,男,生鲜,猪肉,33.75,4,0.05,141.75,支付宝,北京,0.0,2024,8,5,0,2024-08,0,135.0,6.75
8277,2025-05-31,会员,男,食品,火腿肠,5.94,3,0.05,18.71,信用卡,上海,0.0010000000000012221,2025,5,31,5,2025-05,1,17.82,0.8900000000000006
8278,2025-11-06,普通,女,生鲜,牛肉,65.64,2,0.05,137.84,信用卡,深圳,0.003999999999990678,2025,11,6,3,2025-11,0,131.28,6.560000000000002
8279,2024-09-26,普通,女,饮料,矿泉水,2.09,17,0.05,37.31,信用卡,上海,0.003500000000002501,2024,9,26,3,2024-09,0,35.53,1.7800000000000011
8280,2025-05-16,普通,女,饮料,雪碧,4.56,6,0.05,28.73,微信,北京,0.0019999999999988916,2025,5,16,4,2025-05,0,27.36,1.370000000000001
8281,2024-11-11,普通,女,生鲜,草莓,43.78,3,0.05,137.91,信用卡,上海,0.002999999999985903,2024,11,11,0,2024-11,0,131.34,6.569999999999993
8282,2024-11-15,会员,女,生鲜,西瓜,15.65,2,0.05,32.87,信用卡,深圳,0.0049999999999954525,2024,11,15,4,2024-11,0,31.3,1.5699999999999967
8283,2024-11-27,会员,男,食品,薯片,7.14,12,0.05,89.96,微信,上海,0.0040000000000048885,2024,11,27,2,2024-11,0,85.68,4.280000000000001
8284,2025-12-08,会员,男,日用品,洗洁精,19.45,2,0.05,40.84,信用卡,上海,0.0049999999999954525,2025,12,8,0,2025-12,0,38.9,1.9400000000000048
8285,2024-07-24,会员,男,食品,方便面,5.23,14,0.05,76.88,微信,上海,0.0010000000000047748,2024,7,24,2,2024-07,0,73.22,3.6599999999999966
8286,2025-11-13,会员,女,饮料,果汁,11.83,11,0.05,136.64,现金,深圳,0.0034999999999740794,2025,11,13,3,2025-11,0,130.13,6.509999999999991
8287,2025-07-22,普通,男,生鲜,鸡蛋,12.98,4,0.05,54.52,信用卡,北京,0.003999999999997783,2025,7,22,1,2025-07,0,51.92,2.6000000000000014
8288,2025-09-25,普通,男,日用品,毛巾,16.9,4,0.05,70.98,信用卡,北京,0.0,2025,9,25,3,2025-09,0,67.6,3.3800000000000097
8289,2024-07-19,普通,男,生鲜,橙子,11.81,7,0.05,86.8,现金,广州,0.003500000000002501,2024,7,19,4,2024-07,0,82.67,4.1299999999999955
8290,2025-09-29,普通,男,生鲜,草莓,43.06,2,0.05,90.43,支付宝,广州,0.0040000000000048885,2025,9,29,0,2025-09,0,86.12,4.310000000000002
8291,2024-07-02,会员,女,日用品,牙膏,14.76,4,0.05,61.99,信用卡,深圳,0.0020000000000024443,2024,7,2,1,2024-07,0,59.04,2.950000000000003
8292,2025-05-10,普通,男,生鲜,鸡蛋,14.72,2,0.05,30.91,微信,广州,0.0020000000000024443,2025,5,10,5,2025-05,1,29.44,1.4699999999999989
8293,2024-04-03,普通,女,日用品,纸巾,26.85,20,0.05,563.85,支付宝,深圳,0.0,2024,4,3,2,2024-04,0,537.0,26.850000000000023
8294,2025-02-21,会员,女,生鲜,苹果,11.95,1,0.05,12.55,支付宝,北京,0.002500000000001279,2025,2,21,4,2025-02,0,11.95,0.6000000000000014
8295,2025-07-01,普通,男,食品,面包,8.89,9,0.05,84.01,现金,北京,0.0005000000000023874,2025,7,1,1,2025-07,0,80.01,4.0
8296,2025-10-14,普通,男,食品,麦片,22.91,15,0.05,360.83,支付宝,上海,0.0024999999999977263,2025,10,14,1,2025-10,0,343.65,17.180000000000007
8297,2024-02-17,会员,男,食品,薯片,7.85,14,0.05,115.39,现金,广州,0.0049999999999954525,2024,2,17,5,2024-02,1,109.9,5.490000000000009
8298,2024-04-04,普通,女,饮料,果汁,10.01,12,0.05,126.13,现金,北京,0.003999999999990678,2024,4,4,3,2024-04,0,120.12,6.009999999999991
8299,2025-05-17,普通,男,饮料,咖啡,14.73,7,0.05,108.27,微信,上海,0.004499999999993065,2025,5,17,5,2025-05,1,103.11,5.159999999999997
8300,2024-08-30,普通,女,食品,有机牛奶,14.82,15,0.05,233.42,微信,广州,0.004999999999967031,2024,8,30,4,2024-08,0,222.3,11.119999999999976
8301,2024-07-26,会员,女,生鲜,葡萄,21.0,7,0.05,154.35,信用卡,北京,0.0,2024,7,26,4,2024-07,0,147.0,7.349999999999994
8302,2024-06-21,普通,女,食品,面包,9.72,14,0.05,142.88,信用卡,上海,0.004000000000019099,2024,6,21,4,2024-06,0,136.08,6.799999999999983
8303,2024-05-20,普通,男,食品,火腿肠,3.08,14,0.05,45.28,微信,北京,0.003999999999997783,2024,5,20,0,2024-05,0,43.12,2.1599999999999966
